Timestamp_sec,Robot_X,Robot_Y,Target_X,Target_Y,Robot_Speed_X,Robot_Speed_Y
11.3,0.6625355368372693,-0.049533240208675645,2.366311978505792,0.09709139360439249,0.19449999987601885,0.0
11.353,0.6712939899568221,-0.05014796952023225,2.366311978505792,0.09709139360439249,0.23449999987602554,0.0
11.4,0.68164925476134,-0.05086412683464556,2.366311978505792,0.09709139360439249,0.27449999987603224,0.0
11.451,0.6991495157002636,-0.05205192722984078,2.366311978505792,0.09709139360439249,0.299999999593209,0.0
11.5,0.7111229931407121,-0.05284931381151509,2.366311978505792,0.09709139360439249,0.3000000000010161,0.0
11.55,0.7284702358086069,-0.05398240140371106,2.366311978505792,0.09709139360439249,0.28421052631683597,0.0
11.6,0.7398154299062957,-0.054708732448844756,2.366311978505792,0.09709139360439249,0.2842105263168193,0.0
11.65,0.7568355566104868,-0.05577718603361899,2.366311978505792,0.09709139360439249,0.2842105263157091,0.0
11.7,0.7681819641343415,-0.05648431651842564,2.366311978505792,0.09709139360439249,0.2842105263168193,0.0
11.75,0.7846010170690001,-0.057482261817030395,2.366311978505792,0.09709139360439249,0.2684210526326114,0.0
11.8,0.7954399660402451,-0.05807926694535247,2.366311978505792,0.09709139360439249,0.2789210525075969,0.0
11.85,0.8132853730573166,-0.05903041142290798,2.366311978505792,0.09709139360439249,0.29999999999996696,0.0
11.9,0.8304242882359056,-0.05994231902412939,2.366311978505792,0.09709139360439249,0.28421052631682486,0.0
11.953,0.8422742060320161,-0.06053409733001909,2.366311978505792,0.09709139360439249,0.30000000000095506,0.0
12.0,0.854262754835531,-0.06104704338352575,2.3833058187483793,0.08566856867952799,0.2999543065245025,0.0
12.051,0.866046530438675,-0.059859378388908244,2.3833058187483793,0.08566856867952799,0.2842105263237582,0.0
12.1,0.8747582150734183,-0.057436302224191486,2.3833058187483793,0.08566856867952799,0.2947105261918159,0.0
12.15,0.8867554969141727,-0.05769167617591944,2.3833058187483793,0.08566856867952799,0.3000000000010161,0.0
12.2,0.8987530342869292,-0.05793474893640715,2.3833058187483793,0.08566856867952799,0.3000000000005887,0.0
12.25,0.9090108887184353,-0.05813395155531585,2.3833058187483793,0.08566856867952799,0.0014999999385534313,0.0
12.3,0.9100306991897784,-0.05815361341521334,2.3833058187483793,0.08566856867952799,0.04049999987864594,0.0
12.351,0.9145599455709931,-0.05823621678224986,2.3833058187483793,0.08566856867952799,0.10049999987601921,0.0
12.4,0.919579217555604,-0.058321694874639625,2.3833058187483793,0.08566856867952799,0.1404999998760148,0.0
12.45,0.9301078741017553,-0.05848987906245405,2.3833058187483793,0.08566856867952799,0.20049999987601375,0.0
12.5,0.9391267447086188,-0.05863261268564507,2.3833058187483793,0.08566856867952799,0.26049999987602934,0.0
12.552,0.9554281244159468,-0.05889060008669847,2.3833058187483793,0.08566856867952799,0.28421052631682486,0.0
12.6,0.971957633457385,-0.05915219788730211,2.3833058187483793,0.08566856867952799,0.2684210526322728,0.0
12.651,0.9834417576632719,-0.05932822451646402,2.3833058187483793,0.08566856867952799,0.29978421049507986,0.0
12.7,1.0014399778896037,-0.05958121617910667,2.3833058187483793,0.08566856867952799,0.30000000000101057,0.0
12.754,1.0128548352733535,-0.059727054322142016,2.3833058187483793,0.08566856867952799,0.2842105263167527,0.0
12.8,1.024222471345732,-0.05986060591146297,2.3833058187483793,0.08566856867952799,0.284210526315698,0.0
12.852,1.041599413383773,-0.06004240801968171,2.3833058187483793,0.08566856867952799,0.28421052631703025,0.0
12.9,1.0529673223093732,-0.06015031288740552,2.3833058187483793,0.08566856867952799,0.2842105263168637,0.0
12.95,1.0698297695951415,-0.06030504797266759,2.3833058187483793,0.08566856867952799,0.26842105280525663,0.0
13.0,1.08593441291065,-0.06044634576949981,2.3884155700021426,0.11802429224078334,0.26842105263261695,0.0
13.05,1.0949301193292469,-0.06052527167137878,2.3884155700021426,0.11802429224078334,0.14013158051118246,0.0
13.1,1.0959511326796187,-0.0605342297671424,2.3884155700021426,0.11802429224078334,7.327471962526033e-13,0.0
13.15,1.0938709302332916,-0.062056110847536025,2.3884155700021426,0.11802429224078334,0.051499999876025715,0.0
13.2,1.093249625971004,-0.06357762534516585,2.3884155700021426,0.11802429224078334,0.09149999987603241,0.0
13.25,1.0989970321201887,-0.0643545012269788,2.3884155700021426,0.11802429224078334,0.1514999998760258,0.0
13.3,1.1060569894426289,-0.06437904738874053,2.3884155700021426,0.11802429224078334,0.19149999985379473,0.0
13.35,1.1196469153322515,-0.06442381274336897,2.3884155700021426,0.11802429224078334,0.2514999998537881,0.0
13.4,1.1367008806512087,-0.06445736774171715,2.3884155700021426,0.11802429224078334,0.300000000000078,0.0
13.45,1.1421462765260453,-0.06446274563361265,2.3884155700021426,0.11802429224078334,1.0547118733938987e-12,0.0
13.5,1.143742276388641,-0.06446239980689032,2.3884155700021426,0.11802429224078334,0.05149999987601461,0.0
13.55,1.1468022738389716,-0.06445855316705532,2.3884155700021426,0.11802429224078334,0.09149999987603241,0.0
13.6,1.1514622622760509,-0.06444823178131176,2.3884155700021426,0.11802429224078334,0.1314999998760058,0.0
13.65,1.161452222495791,-0.06442024629272664,2.3884155700021426,0.11802429224078334,0.1914999998759992,0.0
13.7,1.1701121538050592,-0.06438585076089684,2.3884155700021426,0.11802429224078334,0.2314999996843814,0.0
13.752,1.1861019304422538,-0.06430163331358257,2.3884155700021426,0.11802429224078334,0.2914999998537948,0.0
13.8,1.1980009413168566,-0.06422421902238701,2.3884155700021426,0.11802429224078334,0.29052631601728107,0.0
13.85,1.2150531694176656,-0.06410691358707038,2.3884155700021426,0.11802429224078334,0.2842105263157091,0.0
13.9,1.2269202570455147,-0.06402527769338892,2.3884155700021426,0.11802429224078334,0.29999999999996696,0.0
13.951,1.242865273833506,-0.06391558904001743,2.3884155700021426,0.11802429224078334,0.09453940675682171,0.0
14.001,1.2433612621044985,-0.06391217858054166,2.3792524619875444,0.12090801515047772,0.046499999876026266,0.0
14.05,1.2470511748714348,-0.06388680641208505,2.3792524619875444,0.12090801515047772,0.08650000012720982,0.0
14.1,1.2497291115748943,-0.0638683926810707,2.3792524619875444,0.12090801515047772,0.007499999876037222,0.0
14.153,1.2510290752652267,-0.06385868383041968,2.3792524619875444,0.12090801515047772,0.04749999987601061,0.0
14.2,1.2559788858019323,-0.06381542917900837,2.3792524619875444,0.12090801515047772,0.10749999987602621,0.0
14.25,1.261278649657532,-0.06376539893006114,2.3792524619875444,0.12090801515047772,0.1474999999129034,0.0
14.3,1.2681783422054327,-0.0637002633237164,2.3792524619875444,0.12090801515047772,0.1874999998760063,0.0
14.351,1.274941040885713,-0.06363642098927863,2.3792524619875444,0.12090801515047772,0.008499999876021569,0.0
14.4,1.2762809811740343,-0.06362377146576931,2.3792524619875444,0.12090801515047772,0.048499999876028266,0.0
14.451,1.2758747372194341,-0.06647917676806102,2.3792524619875444,0.12090801515047772,0.10849999987603276,0.0
14.5,1.2762669178676656,-0.07087937036821369,2.3792524619875444,0.12090801515047772,0.16849999998660437,0.0
14.55,1.2795518617653596,-0.07089857231377218,2.3792524619875444,0.12090801515047772,1.0547118733938987e-12,0.0
14.6,1.2812048335181918,-0.07090823466254732,2.3792524619875444,0.12090801515047772,0.052499999876032266,0.0
14.65,1.2843047805538277,-0.07092635521989094,2.3792524619875444,0.12090801515047772,0.09249999987602786,0.0
14.7,1.2890047002533531,-0.07095382832295412,2.3792524619875444,0.12090801515047772,0.13249999987601235,0.0
14.75,1.2990545483578737,-0.07100897638942898,2.3792524619875444,0.12090801515047772,0.19249999987601685,0.0
14.8,1.307754466908447,-0.07104653282384618,2.3792524619875444,0.12090801515047772,0.23249999972058122,0.0
14.85,1.3237161130328532,-0.07110028992930204,2.3792524619875444,0.12090801515047772,0.284210526315698,0.0
14.901,1.3407686528112157,-0.07115624414795656,2.3792524619875444,0.12090801515047772,0.2842105263157091,0.0
14.95,1.342355322545179,-0.07116145092713397,2.3792524619875444,0.12090801515047772,0.011499999876019018,0.0
15.0,1.3438153146656984,-0.07116624608507355,2.371048228758152,0.09509463894245924,0.05149999987603682,0.0
15.05,1.3490052866697642,-0.07118329188628432,2.371048228758152,0.09509463894245924,0.1114999998760191,0.0
15.1,1.3544636751283676,-0.0712003540014462,2.371048228758152,0.09509463894245924,0.15134154069413874,0.0
15.15,1.3656536260987666,-0.07117833192634679,2.371048228758152,0.09509463894245924,0.2114999998759859,0.0
15.2,1.3751132942590694,-0.07110034144490215,2.371048228758152,0.09509463894245924,0.2514999998756928,0.0
15.25,1.391780203421019,-0.07085625950297406,2.371048228758152,0.09509463894245924,0.284210526315698,0.0
15.3,1.4032240864585492,-0.07061582877156204,2.371048228758152,0.09509463894245924,0.29171052616946413,0.0
15.35,1.4149976931351704,-0.07030600905170306,2.371048228758152,0.09509463894245924,0.0024519455350202612,0.0
15.4,1.4160969555054477,-0.07026582010328086,2.371048228758152,0.09509463894245924,0.04249999987590014,0.0
15.45,1.4207417044275272,-0.0700454785556422,2.371048228758152,0.09509463894245924,0.10249999987593794,0.0
15.5,1.4258336482183918,-0.06975912637458491,2.371048228758152,0.09509463894245924,0.14249999987594464,0.0
15.553,1.4364609219192817,-0.06906452739432194,2.371048228758152,0.09509463894245924,0.20249999987596023,0.0
15.6,1.450669762884372,-0.06798314583748463,2.371048228758152,0.09509463894245924,0.2624999998759425,0.0
15.65,1.4621015060628866,-0.06702307070414698,2.371048228758152,0.09509463894245924,0.29969999984114093,0.0
15.701,1.4800283788569046,-0.06540268982663323,2.371048228758152,0.09509463894245924,0.29999999999996696,0.0
15.75,1.4857136555038692,-0.06485974530684056,2.371048228758152,0.09509463894245924,0.00014206397931371129,0.0
15.8,1.48765354884441,-0.06466150209671369,2.371048228758152,0.09509463894245924,0.057499999875976204,0.0
15.85,1.488590360973731,-0.06456337420942092,2.371048228758152,0.09509463894245924,0.01049999987597916,0.0
15.9,1.4900033455994426,-0.06442241151456306,2.371048228758152,0.09509463894245924,0.05049999987599696,0.0
15.95,1.4951111387883285,-0.0639457311014958,2.371048228758152,0.09509463894245924,0.11049999977043035,0.0
16.0,1.5005106369099679,-0.06347481785744816,2.374544927471328,0.0913810233496569,0.1504999998812484,0.0
16.053,1.5085023339315504,-0.06280972177144076,2.374544927471328,0.0913810233496569,0.0009329035697058785,0.0
16.1,1.509024893368649,-0.06276473518453521,2.374544927471328,0.0913810233496569,0.027499999875901793,0.0
16.155,1.5127574631276994,-0.062403881312521385,2.374544927471328,0.0913810233496569,0.08749999987590629,0.0
16.205,1.5200632400240963,-0.06159934541131646,2.374544927471328,0.0913810233496569,0.14749999987589968,0.0
16.252,1.5272848732967705,-0.06336591130288542,2.374544927471328,0.0913810233496569,0.18749999987589527,0.0
16.3,1.5292298344840074,-0.06577461163383283,2.374544927471328,0.0913810233496569,0.010499999875945853,0.0
16.35,1.5308900046670177,-0.06689444630747822,2.374544927471328,0.0913810233496569,0.050499999887432256,0.0
16.4,1.53597806794904,-0.06624002438703243,2.374544927471328,0.0913810233496569,0.11049999987595704,0.0
16.45,1.5413476871382221,-0.06550282399231604,2.374544927471328,0.0913810233496569,0.1504999996035261,0.0
16.5,1.54829543980822,-0.06449837289721479,2.374544927471328,0.0913810233496569,0.19049999987592603,0.0
16.551,1.5616694934758883,-0.06245032949348063,2.374544927471328,0.0913810233496569,0.25049999991286764,0.0
16.6,1.5723171501573014,-0.060749653050787084,2.374544927471328,0.0913810233496569,0.2684210526513464,0.0
16.65,1.5889381080209894,-0.05796159209701578,2.374544927471328,0.0913810233496569,0.2997842104882853,0.0
16.7,1.6007501778998703,-0.055846412980751756,2.374544927471328,0.0913810233496569,0.2999999999997227,0.0
16.75,1.6161716375995998,-0.05291499708708898,2.374544927471328,0.0913810233496569,0.06976946395390593,0.0
16.8,1.6166552800853795,-0.05281801378166312,2.374544927471328,0.0913810233496569,0.026499999875950753,0.0
16.85,1.6192220767932468,-0.052285291476203935,2.374544927471328,0.0913810233496569,0.001653553234137739,0.0
16.9,1.6200604494531854,-0.05210383248859757,2.374544927471328,0.0913810233496569,0.03649999987594965,0.0
16.951,1.6242453790060465,-0.05116027690542488,2.374544927471328,0.0913810233496569,0.09649999990053448,0.0
17.0,1.6289771931863006,-0.05005147846966436,2.378462973124056,0.07099576093904232,0.13649999987594974,0.0
17.05,1.6389746900675866,-0.04761563316216348,2.378462973124056,0.07099576093904232,0.19649999990056788,0.0
17.1,1.6524426950290882,-0.04421798749601733,2.378462973124056,0.07099576093904232,0.25649999987598093,0.0
17.151,1.6633392301964145,-0.04138425158130679,2.378462973124056,0.07099576093904232,0.29639999988843035,0.0
17.2,1.6805055505247126,-0.03675765532130852,2.378462973124056,0.07099576093904232,0.28421052633403887,0.0
17.25,1.6823038567577107,-0.03626114254912084,2.378462973124056,0.07099576093904232,0.009499999875939302,0.0
17.3,1.684870557411834,-0.03552569081454319,2.378462973124056,0.07099576093904232,0.0694999999989232,0.0
17.351,1.6884958557928327,-0.03445538657300511,2.378462973124056,0.07099576093904232,0.1094999998759616,0.0
17.4,1.693644719642169,-0.03289542580597423,2.378462973124056,0.07099576093904232,0.14949999987593499,0.0
17.452,1.69959885275983,-0.03104749325449349,2.378462973124056,0.07099576093904232,0.0001418411803455477,0.0
17.5,1.7004566347124497,-0.030775080324515168,2.378462973124056,0.07099576093904232,0.057499999875976204,0.0
17.55,1.7045943566445176,-0.029432817617229247,2.378462973124056,0.07099576093904232,0.0974999998759829,0.0
17.6,1.7121365261594672,-0.026920979825807947,2.378462973124056,0.07099576093904232,0.15749999987589858,0.0
17.65,1.7190393351915056,-0.02454593235427599,2.378462973124056,0.07099576093904232,0.19749999987588307,0.0
17.7,1.7274280918611984,-0.021573021234691195,2.378462973124056,0.07099576093904232,0.23749999987590087,0.0
17.751,1.7426174968144414,-0.015990860331333907,2.378462973124056,0.07099576093904232,0.28421052623045506,0.0
17.8,1.7537195246506874,-0.011753770166188643,2.378462973124056,0.07099576093904232,0.29999999999950067,0.0
17.852,1.7662809076676333,-0.007339217905856586,2.378462973124056,0.07099576093904232,0.2999999999997338,0.0
17.9,1.7732228230284894,-0.005082739252283891,2.378462973124056,0.07099576093904232,0.2999999999997338,0.0
17.95,1.7877630562640012,0.000660727118179192,2.378462973124056,0.07099576093904232,0.2999999999997227,0.0
18.0,1.8041628970361705,0.007647837943234474,2.3809427410937722,0.0741537349409561,0.2842105263326955,0.0
18.05,1.814581691487298,0.012196382520476957,2.3809427410937722,0.0741537349409561,0.2842105263157091,0.0
18.1,1.817428100295177,0.013451480724391429,2.3809427410937722,0.0741537349409561,0.005675663254667285,0.0
18.15,1.8174281002952113,0.013451480724405619,2.3809427410937722,0.0741537349409561,3.4416913763379853e-13,0.0
18.2,1.8174281002997714,0.013451480726349718,2.3809427410937722,0.0741537349409561,1.0658141036401503e-12,0.0
18.254,1.8174281003003838,0.013451480726598432,2.3809427410937722,0.0741537349409561,6.306066779870889e-11,0.0
18.3,1.817428100300424,0.013451480726614121,2.3809427410937722,0.0741537349409561,1.0658141036401503e-12,0.0
18.35,1.817428100300489,0.01345148072663932,2.3809427410937722,0.0741537349409561,1.0547118733938987e-12,0.0
18.4,1.8174281003005428,0.013451480726659318,2.3809427410937722,0.0741537349409561,3.552713678800501e-13,0.0
18.45,1.8174305469808674,0.013452390836221514,2.3809427410937722,0.0741537349409561,1.0658141036401503e-12,0.0
18.5,1.8174305469808865,0.013452390836228668,2.3809427410937722,0.0741537349409561,1.0547118733938987e-12,0.0
18.55,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.6,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.652,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.7,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.75,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.8,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.85,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.9,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
18.951,1.8174305469808771,0.01345239083622526,2.3809427410937722,0.0741537349409561,0.0,0.0
